Sentence,Category
@GargiRawat @ArvindKejriwal @attorneybharti this bharti nutcase ds not deserve to be in any political party. What a nutcase. Seriously,OAG
Deeply touched by your support for my show exposing Kejriwal. You are my strength. Thank you all,NAG
For all of you who have messaged me to repeat Aaj Ki Baat exposing Kejriwal's double face can watch it tonight on India TV at 10 pm,OAG
Arvind Kejariwal now wants to escape running the govt using dharna against police as an excuse with eyes on Lok Sabha elections,OAG
"Rahul Gandh asked Sheila Dixit: ""What is the reason of you defeat?"" She replied : ""AAP """,NAG
"By supporting AAP Congress is living up to its promise of ""Congress ka haat aam admi ke saath""",NAG
"""No one can stop Modi from becoming PM"" says Ramvilas Paswan prompted by son Chirag in Aap Ki Adalat tonight at 10 on India TV",NAG
Recorded Aap Ki Adalat in Mumbai with @rajthakre asked him all questions being raised about him he had the courage to face uneasy questions,NAG
@ajaymaken pls send Rahulji to Aap Ki Adalat. I will ask him questions being raised by Narendra Modi in public domain. He can come prepared,CAG
@ajaymaken I asked Modi every question raised by Sonia Rahul Manmohan & Anand Sharma do you think their questions are not good enough?,CAG
BJP and AAP should come together to elect Kiran Bedi as chief minister with a common minimum programme for governing Delhi,NAG
Amit Shah finally breaks his silence on 'snoop gate' and 'fake encounters' in Aap Ki Adalat tonight at 10 on India TV,NAG
Subsidy from tax payers money and freebies may be populist but it is bad economics,NAG
@dksardana @RajatSharmaLive: AAP MLA Vinod K Binny reveals Kejariwal involved in a secret deal with Congress to form govt In Aap Ki Adalat,OAG
Join united protest demo at Assam Bhawan against the massacre of Muslims in Bodoland tomorrow 7th May at 3 pm (AISA),NAG
One could argue that there is no democracy in India due to social injustice. But there is a pretense- even that is missing in Kashmir,CAG
Kashmiris have by and large boycotted polls. A certain %age has voted- as someone pointed out it's better than the 60% figures of 1996,NAG
Geelani's rhetoric is hard-hitting & spot on. What does democracy mean in an environment of total supression surveillance & censorship?,CAG
AG Noorani points out that the RAW chief Dulat would decide who will become CM. It's an open secret that J&K govt is a Union puppet,OAG
Labelling of voters as traitors is wrong. Onus is on advocates of boycott to communicate & convince- which has been done well this time,NAG
"Now the turncoat protagonists of ""Change"" have once again joined the older puppet parties whom they would badmouth every single day!",CAG
A five-yearly voting ritual after several rounds of killing of young dissidents continued army presence & AFSPA is not democracy,OAG
Many ppl ask me what the solution is. The first step toward any solution is a forthright admission of the problem by the govt. & not denial,NAG
Poll boycott itself won't lead to a solution but there are enough reasons for it. There isn't even a pretense of democracy in Kashmir!,CAG
Censorship of the press ban on SMS recurrent bans on the Internet ban on student politics & political organisation protests etc,CAG
"Some newbie parties in the meantime proclaimed ""Change"" but were supported by the IB. In fact one can't form a party in J&K without IB",CAG
The Indian state is deluding itself if it thinks of the sham polls as a substitute to a plebiscite. Since it does hence poll boycott,OAG
Poll boycott becomes justified since the state uses these sham polls to insist that Kashmiris don't want a political resolution!,OAG
Bonanza time ($$$) for all allies to support RSS-Adani PM candidate against BJP PM candidate,CAG
The injustice done to Kashmiri Pandits & Sikhs is reserved as justification for continued persecution of minorities in India; No real concern,OAG
"@indiapostlive I said I'd refrain from taking the ""posh street vs isolated street"" view; we need to reclaim ALL spaces including home",NAG
What about RSS not being banned despite involvement in various terrorist attacks and massacres riots? Why isn't it banned? @oneiros_p,OAG
What about mass acquittals in Dalit massacres? @oneiros_p,OAG
"Ok. After every poll India claims that Kashmiris have ""moved on"" because they voted- despite massacres rapes suppression! @gauravsabnis",OAG
But how to select a leader when genuine leadership is put in jails suppressed press censored people jailed for blogs? :) @gauravsabnis,CAG
"They pay with their sweat & blood unlike corporate funded Modi. RT @thecoolpahari ""@Shehla_Rashid how much your comrades paid for this?""",OAG
Indian Elections 2014 Live: All eyes on Modi vs Kejriwal fight in Varanasi as last phase of polling begins Monday http://ie_iexp_in/1mQdLLn,NAG
#Motherhood is not about reproduction. It is the power to create the #NextGeneration -Sg,NAG
It is painful to see how election rhetoric is turning into abuse. Let the leaders know that they are setting an example for the nation -Sg,NAG
@BJPRajnathSingh has proved himself to be a courageous committed and selfless leader and a statesman -Sg,NAG
The Internet makes all your best jokes a moment before you do,NAG
Shekhar Gupta's appeal for a less hyper-reactive media is powerful but is there a subtext in its timing & platform? http://openthemagazine_com/article/,NAG
Never seen a candidate's spouse projected as an asset to a campaign & a potential polit office: something so integral to US campaigns. (2/2),NAG
An obituary for the UPA that resonates with everything it has made us feel over 10 years. @ShivVisvanathan in Caravan http://caravanmagazine_in/perspectives/,CAG
"Hard to get more ridiculous than this: ""To see concerted action by intellectuals trying to stop the BJP one would have to go overseas""",CAG
"@nilanjanaroy Nila if the ""decline in artistic freedoms over the last 20 years is the result of bad laws"" why did it begin 20 years ago?",CAG
In a democracy people must set the agenda and have a say. People must become active participants not passive recepients of policy making,NAG
Nations progress must be measured not by GDP alone but by Human Development Index in which empowerment of women is most important yardstick,NAG
Why the suspension of those 67 Kashmiri students who cheered Pakistan is revoked. They should be rusticated and sent back to Kashmir,OAG
Shame instead of appreciating Amir the great grand son of Maulana Azad for highlighting the real issues some sick people are abusing him,CAG
@Asgarnisar shame on you that you are standing by those who were celebrating Indian team's defeat. They are traitors,OAG
@imanupamskl admiring a good player or a good team is understandable but feeling happy that your own country has lost is not acceptable,NAG
@AmarSharmaa let's not fool ourselves. It wasn't appreciation of good cricket but an anti national statement. This is not acceptable,OAG
@DebChatterjee I believe that the partition of India was one of the biggest blunders committed in human history,NAG
Modi in his Arnab interview ducks Snoopgate and the question of whether BJP and RSS folks were involved in 2002 killings,CAG
Modi tied himself in knots on why BJP manifesto speaks of 'persecuted Hindus' and not persecuted Indians suggesting all Indians are Hindus!,CAG
A new Stanford Law School study says the 2002 riots conviction rate is much much lower than the national average,NAG
The argument that Modi would be constrained by his allies or India's institutions is flawed. My piece for Al-Jazeera,NAG
In intrvw Modi ducked Q on why he used caste dropped claim that 'neech' referred to 'low caste' said PriGa the one using 'neech rajniti',OAG
Let ending this practice be the priority of the new govt whether Modi or no Modi: India tops in open defecation - http://thehindu.com/news/national/,NAG
The BJP has tied itself in knots over its desire to give 'Hindus' first claim over India: http://wp_me/p4twrY-A9 [Replug],CAG
@ArjKadya @Bharat_Untold Life's not black and white. Politics doesn't come in the way of a civilised chat. My friends and I don't allow it,NAG
Seen so many elections in India quite closely. Never saw such a partisan media ever. And its true for electronic as well as print media,OAG
Sad that my city Meerut saw communal violence on May 10 a day when sepoys rose in revolt in Meerut Cant in 1857. Terrible shift in profile,NAG
Most of the reports on channels have been like PR exercises for a political party or an individual. Most Newspapers r like pamphlets. SAD,OAG
Rabindranath Tagore was born today in 1861. A true internationalist. Possibly the only one who wrote national anthems for 2 countries,NAG
How Arvind Kejriwal survived the BJP's psychological warfare in Varanasi writes @rahulpandita http://thehindu.com/opinion/op-ed/,NAG
"""If you think education is expensive try ignorance.""",NAG
Anger against d govt was expected given its poor record n anti-corruption campaign from Anna days. Political parties used it as expected,NAG
Spurious history and a hostile public turn near stateless people into scapegoats at the time of elections http://thehindu.com/opinion/op-ed/,NAG
That looks quite possible rt @calamur: I predict a major drop in twitter traffic website traffic and tv ratings in 9 days,NAG
Now that voting is going to conclude verdict 2014 must be respected by all concerned in humility and in most democratic peaceful fashion,NAG
amazing to see how everyone draws huge crowd in Varanasi!!! time for pol activists to shift from Jantar Mantar/Ram lila maidan to Varanasi?,NAG
Rahul Gandhi is that man who can make even a winning candidate lose,CAG
Kejriwal and Ajai Rai fighting with each other on who has a real fight with Modi. Please know Modi's real fight is with morons,CAG
Okay Intellectual Mafia time to leave India or going to Pakistan as you had vowed. Don't break the promise,CAG
Vinod Mehta is still saying that BJP must be very disappointed. Some defence from an intellectual friend of congress,CAG
Kejriwal has consolidated his support base and it is the exact no of people who came to Benares to support him. That's it. What's your guess?,NAG
Counting will take place on 16th May but today we already have undisputed winners and they are the people of India! http://nm4_in/1nzxTVU,NAG
My analysis- AAP is getting 5 seats in Punjab if not more. The second freedom struggle of India will also be lead by Punjab,NAG
Amazing astonishing breathtaking mind-blowing startling stunning stupendous are mild words to describe AK's road show #HistoryInTheMaking,NAG
The weather gods are also supporting AAP. Today's road show is going to be legendary. Pls join us at Malvika Gate Lanka 3pm onwards,NAG
Guys what's the funniest moment of LS2014? I'd say- EC asking Modi's Govt. to a file an FIR against Modi. If anything more hilarious pls share,NAG
Adani Vadra Snoopgate Moin Qureshi Ambani Gas Pricing- all exposed by AAP & it's members. BJP Cong just using these for political mileage,CAG
BJP is against the idea of India. Idea of India which comprises of peace prosperity democracy inclusiveness respect for all communities,OAG
Lunatic inhuman BJP goons have physically assaulted Ankit Lal & Nandan Misra (AAP members) while they were campaigning in Durgakund Varanasi,OAG
Mr Jaitley opposes enquiry of Snoopgate but has forgotten ruckus created by BJP in parliament over his phone-tapping issue. Double Standards?,CAG
Mr Modi has with help of Media duped EC in each polling phase-from issuance of manifesto on 1st polling day TO appeal to voter's on last day,OAG
Both of them rushed to Swami Vivekanand hospital. BJP showing real face- a bunch of uncivilised felonious criminal psychopaths,OAG
Dear Varanasi You've power to end corrupt communal politics & bring patriotic http://politics. Vote for @ArvindKejriwal Sincerely India,NAG
@sahiljoshii Nice joke I heard interviewer to lady : what is modiji's first name lady anwers : abkibar,NAG
@SreenivasanJain @TruthvsHype Modi's campaign shud be a case study in B-Schools to teach students how to sell an inferior product to masses,CAG
Two Shankaracharyas to campaign against Narendra Modi in Varanasi http://m_economictimes_com/articleshow/34,NAG
RT @Jadui_Jhaadu: How AAP has gone beyond Modi vs Muslims in Varanasi http://scroll_in/article/663834,NAG
Well said @SushilModi ji. You hit the nail on its head- pseudo secularists have thrived playing the communal card.,CAG
Bait for votes or wage for work? Every norm thrown out: the story of NREGA a scheme in the name of the Mahatma. http://epaper_indianexpress_com/269895/,NAG
Priyanka Vadra ill-advised in saying 'neech'- ref @narendramodi Insulting! Amethi candidate remains in the periphery. Congress desperate?,NAG
The outpouring all around on the 'daughter' comment by @narendramodi is a classic example of 'Chinese whispers.' Misplaced emotion & energy,OAG
The Congress is at sea. It is confused about its leader & about the message it is sending out during this election. http://asianage_com/columnists/,OAG
7/n A controversy uncalled for resulting in unnecessary bitterness. There are other newsworthy concerns during election time. @narendramodi,NAG
"It was providential no doubt! @narendramodi ""It was the blessings of Lord Krishna that a son who travelled from Dwarka was saved that day.""",NAG
@hardknock17 Our assessments are honest. For me it is time to vote & continue with election campaign work. Time for assessment is later,NAG
Will Sonia Gandhi step down as President of #Congress party after this massive massive defeat?,CAG
The only other trend exit polls have got right is #AAP's irrelevance in #India's politics,CAG
@ahlade @Panda_Jay No. The state has no business getting into people's bedrooms,NAG
@aajtak exit poll for Karnataka is incorrect. Congress gaining seats despite drop in voteshare and BJP losing seats while gaining voteshare?,CAG
@sisir_gupta @centerofright Hit where it hurts! :),NAG
Congress party has reduced themselves to a crony complainant: Shri @rsprasad_bjp - LIVE at http://yuva4india_tv #AbkiBaar300Paar,CAG
Festival of democracy has just concluded with end of last phase of polling. Do share your views about coverage on http://yuva4indiatv,NAG
You can't flaunt your inheritance & keep talking about what your forefathers did years ago: Shri @rsprasad_bjp - http://yuva4india_tv,CAG
Am sure @narendramodi is a v_worried man after AAP supporters substantially outnumbrd his rally of paid supporters!,CAG
Electrifying atmosphere in @ArvindKejriwal road show in Varanasi! #AAPWaveInKashi,NAG
One of our women volunteers has been harassed and assaulted by BJP workers outside Shanti Shiksha Niketan Newada #shameful,OAG
Seems that @arunjaitley couldn't last out in the Varanasi sun! So writing a blog is easier than sitting on dharna! #BJPDrama #AAPKranti,CAG
Booth agents of @AamAadmiParty not being allowed to enter polling booths many who've entered are being threatened and removed. Democracy?,OAG
@anushkaseth1: AAP Button not working in 21 EVM's in Banaras. Well done Election Commission,CAG
Just curious - are the BJP leaders sitting on dharna going to be called anarchists? #BJPDrama #AAPKranti,CAG
BJP workers attack @AamAadmiParty auto slap driver manhandle volunteers @Lanka (Varanasi). Is this how BJP protests? #BJPDrama #AAPKranti,OAG
@VishalDadlani: Serious problems in the polling booths. Am beginning to suspect collusion of the administration,CAG
Insightful piece by @Reenaguptamehta on how rigging in Gurgaon raises fundamental Qs on Indian democracy http://kafila.org/2014/05/07/universal-adult-francise-a-reality-check-reena-gupta/ #AAPKranti,NAG
@sagarTweeting We also need to make the police more accountable to the people; making them protect rather than oppress #NextGovIndia,NAG
@del_irani Biggest hurdle to reducing corruption is funding of elections by black money and corporate funds #NextGovIndia,NAG
@del_irani Many more public insttns of higher education like IITs AIIMS - so that rich and poor have access to high quality higher edu,NAG
@del_irani (3) Most imp is to devolve power to Gram & Mohalla Sabhas to ensure ppl take their own decisions. #NextGovIndia,NAG
@del_irani (2) Need to hv Grievance redressal mechnsms Citizens charters to ensure public services work without corruption #NextGovIndia,NAG
@knackofflying @del_irani Need to making funding transparent. Parties shud declare where every penny of their funds come frm #NextGovIndia,NAG
@paritosh2608 @JasmeetSahi @del_irani How can we trust BJP on women's security after Snoopgate? #NextGovIndia,CAG
@punit134 @fanssay @del_irani @aplusindia With Lokpal NaMo wont be able to repay the invstmnt Ambani-Adani have made in his campaign!,CAG
Having good govt schools wud address gender imbalance as girls wud get access to high quality education,NAG
Absolutely. Our manifesto extensively talks of women's rights security education livelihood,NAG
Agreed. There is a need to focus on reviving the rural economy #NextGovIndia,NAG
And this road show is without Kejriwal. Modi losing. despite best efforts of Media,CAG
If Modi wants to discuss vision of India he should accept Kejariwal's invitation for open debate. World should know whose vision is better!,NAG
Now world knows who is à¤­à¤—à¥‹à¤¡à¤¼à¤¾ . Poor Jaitley did not know it's so hot in Kashi he ran away,OAG
Jaitley is insulting JP by saying he learnt satyagraha from JP. JP was a fighter never ran away from heat the way Jaitley did today,CAG
Kashi has just seen a nautanki a farce by Arun Jaitley and Amit Shah. They could not bear heat of Varanasi,OAG
Local intelligence has just told me Jaitley is sitting in TV Today OB van to avoid heat. Mr Jaitley has realised not easy to be anarchist,CAG
BJP is spreading lies. It's not EC who denied permission for Ganga Aarti but Pandas refused to do Ganga Aarti for Modi,OAG
Arun Jaitley is learning fast from Arvind Kejariwal. He will sit on dharna at BHU and will become an anarchist and do satyagraha. Great,CAG
Modi believes in planted interviews with planted reporters-editors to avoid tough questions.To face tough questions one needs Open mind,OAG
Media has lost its credibility. It was not sold like this ever. I wish Prabhash Joshi was alive,OAG
I hope Jaitley sits on dharna whole day under the sun without AC and Cooler not just for few minutes in the morning when sun is week,CAG
Good morning. How come Modi be allowed to hold a press conference with party symbol on voting day. violation of EC guideline. Will EC react?,CAG
IB report is confidential. Who has leaked report to Jaitley? Or it's just one of those of Jaitley things !! Of Which he is master !!,CAG
History will record how Arvind fought Take over of democracy by fascism fascist leader fascist party when others surrendered including media,OAG
BJP released manifesto on polling day. Modi did road show on other polling day and now PC with party symbol today. will EC react?,CAG
History will also record the cowardice of intellectual class and progressive forces before fascism,OAG
Those who thought and bragged it would be walkover for Modi in Varanasi would regret later why they said so,CAG
There are reports of large scale malpractices in Amethi during polling . Locals are openly saying EC seems to be non existent,CAG
Attack on AAP volunteers by BJP goons can't intimidate us but it's sad to see administration in Varanasi keeping quite,OAG
These are organised attack fascist in nature. Modi wants a violent India,OAG
Good morning. It's mother of all battles in Varanasi. And we will win. God is with us with truth and with justice,NAG
In Varanasi it's fight against money power muscle power media power & ills of elections for which AAP is committed to fight & root out,NAG
India TV's allegiance with Modi is known. Was attack on Bharti pre planned? When their camera was rolling why they are refusing footage?,CAG
Times Now asking resignation of Shazia. Does Arnab has guts to ask resignation of Modi on Snoop Gate?,CAG
Bharti was chased with knives his driver was beaten wind screens of car was broken. Thanks chaube for saving him,OAG
Attack on Bharti should be condemned by all political parties. And all saner elements should in one voice oppose fascism of Modi,OAG
This man says politicians have looted country in the name of caste and religion. He will vote for AAP,OAG
Will Arnab ask Modi how much black money has been spent on campaigning and who is finding !!! He will not !!! I know why !!!,CAG
Shah wants revenge. Giriraj sends modi critics Pakistan. Jyotsna MLA wants AAP volunteers thrown out. Togadia venom Ag Muslims. Fascist BJP,OAG
Action taken against Jaswant and Adwani for Jinnah statements but no action against Giriraj singh and Togadia because that is RSS ideology,CAG
Modi is a caste name. BJP campaign Ab Ki Bar Modi Sarkar' has castist overtone as per EC guidelines. EC should ban this,OAG
India TV is showing a fraud letter claiming written by Arvind to Afjal Ansari. There is No such letter. Channel's figment of imagination,OAG
Just held press conference in Jalna Maharashtra. And demanded proper investigation in fraud letter story,NAG
Varanasi Bjp MLA jyotsna Sriwastawa wants AAP volunteers to be thrown out from homes in front of Amit Shah. Does BJP endorse?,OAG
Togadia and Giriraj Singh are the true face of RSS proves that RSS is anti Muslim organisation and fascist,OAG
Modi is second most disliked person in the world in Time Magzine survey reported by Hindustan paper,NAG
Kejariwal most popular personality in the world and Modi is 14th in Time Magzine list till Saturday reported by Hindustan paper today,NAG
Narendra Modi gets more NO votes than Justin Bieber in TIME poll,CAG
Some Media reports have claimed that AAP is willing to support third front. There is no question of supporting any front or coalition,NAG
AAP condemns violence attack by Naxals in Gadchiroli Maharashtra. Any form of violence can never be solution for any problem,NAG
Reliance threatening friendly government says it is unhappy with even $8.4 as gas price. Demands higher price. http://aamaadmiparty_org/,NAG
RT @ArvindKejriwal: Media will spread rumors against us at the last moment. I urge people not to believe media. Most of them r sold out,OAG
I have great respect for her but I wonder where did Mamata Didi's Mamata go? She put water on hopes of people & is doing just what Left did,CAG
Arvind Kejriwal had met Swami Avimukteshwaranand to get his blessings!,NAG
They did not even spare my Mother. Congress should know defeat come & go but why stoop to such lows: Narendra Modi,OAG
Bharat Mata is my Mother and the people of India are my family. There is no caste or creed. I have believed in this always: Narendra Modi,NAG
I will urge voters in Kashi that people vote in large numbers and the polling is peaceful: Narendra Modi,NAG
Now Congress does not talk of themselves or anyone but they talk about Gujarat. Elections are not in Gujarat. its LS elections: Modi ji,CAG
Swami Vivekananda did a Bharat Parikrama and this gave him lot of strength. Mahatma Gandhi travelled across India to understand India: Modiji,NAG
You stooped so low that you made remarks on my caste. So much as you fear being out of power: Narendra Modi,CAG
Received guidance of Party leaders. We draw great strength from their experience & wisdom: Narendra Modi,NAG
For Congress and UPA these elections were joke. Their attitude has been non serious right from Day 1: Narendra Modi,OAG
Fatigue may have set in the AC rooms in Delhi but not among the people. Turnout in the last phase illustrates that: Narendra Modi,NAG
Despite Congress negativity we continued to remain on our agenda of development and good governance: Narendra Modi,OAG
UPA's policies are such that each and every citizen of India is unhappy. They have looted everything: Narendra Modi in Deoria,OAG
Then they started throwing dirt on me. They went to see whether I sold tea or not. They mocked & insulted me: Narendra Modi,OAG
There are people sitting in AC rooms who say people are fatigued. I want to tell them - have seen the enthusiasm today itself in UP Bihar,CAG
I thank EC & entire election staff for their efforts in conducting 2014 Elections: Narendra Modi on his Blog http://narendramodi.in/,NAG
AAP is driven by lies & melodrama. Youth in Amritsar was shocked to learn a few truths about plain white lies spread by #AAPKeSharabi,OAG
#ADecadeOfGrowth in rape sexual assault and molestation cases and Fall in Women's Safety measures. Bahut Hua Atyachar #AbkiBaarModiSarkar,OAG
Out of personal exp can say AAP workers incl elected ones are the most uncouth & disrespectful ppl to enter politics #AAPKeSharabi,OAG
The lack of focus on Sonia & Damad by #AAPKeSharabi is a warning that a vote for AAP is a vote for Congress #AAPCON,CAG
Suprabhat! Looking at some Official AAP tweets & the blatant LIE mongering to fool the public for votes. EC ko complain karna banta hai!,CAG
"Amethi's chance to prove this right ""Dynasty Ends At Its Weakest Link"". Vote for Vikas Vote for a Better Future Vote for @smritiirani",CAG
True RT @minhazmerchant: Those projecting this election as Modi vs Priyanka have feudal pebbles in their cerebrum instead of neurons,OAG
On Aaj Tak's Panchayat Sanjay Singh of AAP made a connotation that people of Benaras/Varanasi/Kashi are dangayiyee or Rioters in English,OAG
Nifty crosses 7000 Mark for the first time. Achhe din aane waale hain? ;-),CAG
Massive crowds descend as Rahul Gandhi's road show moves through the streets of Varanasi #KashikiRaiAjayRai,NAG
Only evasive answers from BJP on inflation - Shri Modi has no solutions to offer to tackle rise in fuel prices,CAG
The gravest crime after the '02 riots & encounters committed by Narendra Modi is the #SnoopGate. Glad Priyanka raised it. #PriyankaVsBJP,OAG
BJP tells Priyanka. 'there's no place for emotions in public life'. True. Modi's cold-blooded role in '02 riots is an example #PriyankaVsBJP,OAG
After Soniaji's scathing attack on Modi in Kushinagar BJP should consider changing its slogan to a more apt 'Oche din aane waale hain',OAG
Will Modi have the courage to answer questions on snatching 200000 acres of fertile land from farmers to allot to corporates?,OAG
Dear Mr @arunjaitley Is #SnoopGate a personal issue? If yes what was Modi's personal interest? Why was state machinery used?#PriyankaVsBJP,CAG
How can Narendra Modi be allowed to hold Ganga Aarti? Isn't use of religious symbols banned under the code of conduct?,CAG
Mamta should have avoided this donkey comparison. Why refer to someone who can't defend himself?,CAG
This election is finally boiling down to being a contest between hollow but aggressive packaging and rich but reticent content #Election2014,NAG
Priyanka Gandhi came across as sincere and bold today. She has upset BJP's plans by taking the bull by its horns #PriyankaVsBJP,NAG
'If you're a bird be an early bird And catch the worm for your breakfast plate. - but if you're a worm sleep late' Shel Silverstein,NAG
Any reason @ArvindKejriwal raised the issue of Adani-Ambani but stayed silent on land & incentives given to Ford Motors in Gujarat?,CAG
ONE TIGHT SLAP BY @sonaliranade: @minhazmerchant Now you are more witless than gutless. Take an aspirin or something & get well soon.,OAG
I'm glad she spoke about the debasement of political narrative by BJP. When facts are against you resort to abuse #PriyankaVsBJP,OAG
Rajnath says India should take Modicin pill for its ills. With @ashutosh83B brand of 'encounter with English' would it be ModiSin?,CAG
Dear @barugaru an SMS exchange is between the sender & receiver? Making it public is a desperate & undignified attempt to stay in limelight,OAG
Modi: After Rajiv Gandhi Desh has never given any Mazboot Sarkar. That means Atal led NDA Govt was not Mazboot and stable! #arnabwedsmodi,CAG
Smt Sonia Gandhi's pertinent question to Narendra Modi that even Vajpayee never insulted Rajiv Gandhi will put any Neta to shame! But Modi!,CAG
Someone from Varanasi told me what he heard at a kachori shop today. Ek poori Do Samosa Modi Tera Kya bharosa,CAG
@SushilModi- Ghanchi (Muslim) was included in the OBC during Congress rule NOT 'Modh Ghanchi'- Stop Faking #FakeOBCModi http://bcmbcmw.tn.gov.in/obc/,CAG
The BJP will win this elections not because people vote for them but against the Congress,NAG
How can such mindless killing happen in kokrajhar in this age & time? We are not even a developing nation,OAG
After CEC presser that outlines facts Mr Modi and BJP need to apologize to the CEC public media DM RO for their shameless conduct,CAG
"All exit polls say they are the ""most credible"". Incredible!",CAG
Mr Modi uses Ram Rajya in Faizabad Amit Shah brands Azamgarh as terrorist haven; for India these are ominous signs of divisive politics,OAG
Mr Modi gets even more desperate! Now that religious polarisation has boomeranged caste-card being played by him. Defeat stares in the face,CAG
#TeamCongress your support and fight for truth has been incredible. We changed the social media discourse. But our work is unfinished yet,NAG
"Modi Ji You are the epitome of ""neech rajniti""; the Gujarat massacres fake encounter killings SnoopGate corruption crony capitalism",OAG
It is now established beyond doubt; Mr Modi is not Prime Minister material at all; scores 0/10. That's why he has not quit as Gujarat CM,OAG
BJP's high-pitch negative propaganda (like the Tea Party in US) draws attention media controversy chatter. But people don't buy it,CAG
Mr Modi & BJP's brazen manipulation of us Indians media etc using frivolous stunts reveals arrogance fascism and ignorance combined,OAG
Methodology apart in multi-party contests given average size of 1.5 million per constituency predictions are tough. 16th May is D-Day!,NAG
